time,flux,flux_error
-0.21383866481223923,1.0010128029891463,0.001
-0.2131432545201669,1.0001613595012038,0.001
-0.21244784422809457,0.9987140598444468,0.001
-0.21175243393602225,0.9991181464452419,0.001
-0.21105702364394993,0.9985163394043269,0.001
-0.2103616133518776,1.0008748805464802,0.001
-0.2096662030598053,0.9983957018860751,0.001
-0.20897079276773295,0.9993646574502631,0.001
-0.20827538247566063,1.00075330826382,0.001
-0.2075799721835883,1.0004579665094233,0.001
-0.206884561891516,1.0007462449685933,0.001
-0.20618915159944368,1.0011336707877534,0.001
-0.20549374130737136,0.9998586577371685,0.001
-0.20479833101529904,0.9988586417203719,0.001
-0.20410292072322672,0.9993682683704159,0.001
-0.20340751043115438,1.0005583423166546,0.001
-0.20271210013908206,0.9994406147858301,0.001
-0.20201668984700974,0.9987337617575199,0.001
-0.20132127955493742,1.0014684492794355,0.001
-0.2006258692628651,1.0011330103100342,0.001
-0.19993045897079276,1.0007569994727936,0.001
-0.19923504867872044,1.0014224148158457,0.001
-0.19853963838664812,1.0003035635916646,0.001
-0.1978442280945758,0.9997067367940838,0.001
-0.19714881780250348,1.0001982911760918,0.001
-0.19645340751043117,1.0020699073022774,0.001
-0.19575799721835885,1.0007520826766922,0.001
-0.1950625869262865,1.0011040799031765,0.001
-0.19436717663421418,1.0007446627266814,0.001
-0.19367176634214187,1.0001279730421957,0.001
-0.19297635605006955,1.0000109554504517,0.001
-0.19228094575799723,0.9994950348194354,0.001
-0.19158553546592488,1.0010514017152634,0.001
-0.19089012517385257,1.0003869554452638,0.001
-0.19019471488178025,0.9990276719371144,0.001
-0.18949930458970793,0.9994473137860624,0.001
-0.1888038942976356,1.0007999248758768,0.001
-0.1881084840055633,0.9973865620776624,0.001
-0.18741307371349097,1.0003456272041822,0.001
-0.18671766342141866,0.9996186895875561,0.001
-0.18602225312934634,0.9998098193098969,0.001
-0.185326842837274,1.0007373374302226,0.001
-0.18463143254520167,1.0010251021806436,0.001
-0.18393602225312936,1.0017405230913097,0.001
-0.183240611961057,1.0006044758143056,0.001
-0.1825452016689847,0.9995332074896891,0.001
-0.18184979137691237,1.0002801721732533,0.001
-0.18115438108484005,0.9998563090513962,0.001
-0.18045897079276774,1.0002423850758202,0.001
-0.17976356050069542,0.9977845010547871,0.001
-0.1790681502086231,0.9989893826203702,0.001
-0.17837273991655078,0.9994212867569862,0.001
-0.17767732962447846,0.9996549072218684,0.001
-0.17698191933240612,0.999804828550126,0.001
-0.1762865090403338,1.0007671193195948,0.001
-0.17559109874826148,1.0014139088347764,0.001
-0.17489568845618914,1.0005379489293036,0.001
-0.17420027816411682,0.9997167220952549,0.001
-0.1735048678720445,1.0006189042056663,0.001
-0.17280945757997218,0.9997089255256132,0.001
-0.17211404728789986,1.0002263748272846,0.001
-0.17141863699582754,1.0000464594568947,0.001
-0.17072322670375523,1.0006884106265996,0.001
-0.1700278164116829,0.9993851023264292,0.001
-0.1693324061196106,0.9991642917107552,0.001
-0.16863699582753827,1.0000113973208735,0.001
-0.16794158553546593,0.9985149141324733,0.001
-0.1672461752433936,1.000978086701215,0.001
-0.1665507649513213,0.9982944063199062,0.001
-0.16585535465924894,1.0011321737091263,0.001
-0.16515994436717663,0.998795576672594,0.001
-0.1644645340751043,1.0015098351050413,0.001
-0.163769123783032,1.0007274749904702,0.001
-0.16307371349095967,0.9996308565483726,0.001
-0.16237830319888735,0.9996037720901976,0.001
-0.16168289290681503,1.001148765022005,0.001
-0.16098748261474272,1.0011229529320531,0.001
-0.1602920723226704,1.0013163752168799,0.001
-0.15959666203059805,1.0008892943703054,0.001
-0.15890125173852573,0.999294833532231,0.001
-0.15820584144645342,1.0003199040662292,0.001
-0.15751043115438107,0.9990323243770273,0.001
-0.15681502086230875,0.9991582985473111,0.001
-0.15611961057023643,1.0007728982402537,0.001
-0.15542420027816412,1.000035609252165,0.001
-0.1547287899860918,0.9985277865826491,0.001
-0.15403337969401948,1.0003094739715348,0.001
-0.15333796940194716,0.9978791979910805,0.001
-0.15264255910987484,0.9992069163994949,0.001
-0.15194714881780252,0.9981779792085049,0.001
-0.1512517385257302,0.9981997438111906,0.001
-0.15055632823365786,0.99981775081936,0.001
-0.14986091794158554,1.0008974658350298,0.001
-0.14916550764951322,1.0019331482372378,0.001
-0.14847009735744088,1.0009019482598234,0.001
-0.14777468706536856,1.0002061737755874,0.001
-0.14707927677329624,0.9997103741967879,0.001
-0.14638386648122392,1.0007607788018946,0.001
-0.1456884561891516,0.999237217566925,0.001
-0.1449930458970793,1.0020050403828198,0.001
-0.14429763560500697,0.9998274159014524,0.001
-0.14360222531293465,1.000743883963398,0.001
-0.14290681502086233,1.0006176242075948,0.001
-0.14221140472879,0.9982701701751201,0.001
-0.14151599443671767,0.9993409109319197,0.001
-0.14082058414464535,1.0017680748247784,0.001
-0.140125173852573,0.9995238787810693,0.001
-0.13942976356050069,1.0008702937129128,0.001
-0.13873435326842837,0.9993315709989474,0.001
-0.13803894297635605,1.0020376558728499,0.001
-0.13734353268428373,1.0005340230718751,0.001
-0.1366481223922114,1.0004120313876668,0.001
-0.1359527121001391,1.0000102314767376,0.001
-0.13525730180806678,1.0007351021687108,0.001
-0.13456189151599446,0.9998564471098527,0.001
-0.13386648122392214,1.0003312519669176,0.001
-0.1331710709318498,0.9999505772608549,0.001
-0.13247566063977748,0.9994481137765556,0.001
-0.13178025034770516,1.0011094459586964,0.001
-0.1310848400556328,1.0005758173989225,0.001
-0.1303894297635605,1.00042723204799,0.001
-0.12969401947148818,1.0016913332884814,0.001
-0.12899860917941586,1.0001038331088035,0.001
-0.12830319888734354,0.9988733585617379,0.001
-0.12760778859527122,0.9979197580195295,0.001
-0.1269123783031989,1.0000270640668185,0.001
-0.12621696801112658,1.000525837006846,0.001
-0.12552155771905427,1.0010236088980728,0.001
-0.12482614742698192,1.0004613911548321,0.001
-0.1241307371349096,1.000918866998503,0.001
-0.12343532684283728,1.0007449016557448,0.001
-0.12273991655076497,1.0012501385688461,0.001
-0.12204450625869265,0.9999476880749754,0.001
-0.1213490959666203,0.9989683903793654,0.001
-0.12065368567454798,1.0018674824869327,0.001
-0.11995827538247567,0.9999560452449006,0.001
-0.11926286509040335,0.999841428934515,0.001
-0.11856745479833103,1.0007834813674867,0.001
-0.11787204450625871,1.0009775074833398,0.001
-0.11717663421418636,1.0016016470129787,0.001
-0.11648122392211405,0.9997888236898378,0.001
-0.11578581363004173,0.9990726266803945,0.001
-0.11509040333796941,0.9981950087213517,0.001
-0.11439499304589709,0.9988165185247199,0.001
-0.11369958275382477,1.0003254254571068,0.001
-0.11300417246175243,0.9994908601865556,0.001
-0.11230876216968011,1.0002890126651616,0.001
-0.11161335187760779,1.0001304998086222,0.001
-0.11091794158553547,0.9993194081523631,0.001
-0.11022253129346316,1.0006705242743372,0.001
-0.10952712100139084,0.9998304551541697,0.001
-0.10883171070931849,1.0003000425167294,0.001
-0.10813630041724617,0.9992187546031607,0.001
-0.10744089012517385,1.001170297709659,0.001
-0.10674547983310154,1.000679202049267,0.001
-0.10605006954102922,0.9987766456990241,0.001
-0.1053546592489569,1.0013100068565386,0.001
-0.10465924895688458,0.9992408409150304,0.001
-0.10396383866481224,1.0009528034715978,0.001
-0.10326842837273992,1.0001829786018024,0.001
-0.1025730180806676,1.000126014335492,0.001
-0.10187760778859528,0.9991755439007277,0.001
-0.10118219749652296,0.9993108920091335,0.001
-0.10048678720445064,0.9975568814363871,0.001
-0.0997913769123783,1.000816078126576,0.001
-0.09909596662030598,0.9988153344656331,0.001
-0.09840055632823366,0.9980166272642612,0.001
-0.09770514603616134,0.9986139732108409,0.001
-0.09700973574408903,0.9988759728164719,0.001
-0.09631432545201671,1.0016405319002677,0.001
-0.09561891515994436,1.000328456840568,0.001
-0.09492350486787204,0.999833386321063,0.001
-0.09422809457579973,1.0006650913363586,0.001
-0.09353268428372741,1.001654433472491,0.001
-0.09283727399165509,1.0008365615240074,0.001
-0.09214186369958277,0.9998301888884408,0.001
-0.09144645340751043,0.9991603639705403,0.001
-0.09075104311543811,0.9996077191978409,0.001
-0.09005563282336579,1.0019752474449517,0.001
-0.08936022253129347,1.0002661327358096,0.001
-0.08866481223922115,1.0015603088146066,0.001
-0.08796940194714883,1.0000127973388069,0.001
-0.08727399165507652,0.9994391748197046,0.001
-0.08657858136300417,0.9994665506604681,0.001
-0.08588317107093185,1.0012510369719,0.001
-0.08518776077885953,0.9996044692514894,0.001
-0.08449235048678722,1.000112667743802,0.001
-0.0837969401947149,1.001440484687069,0.001
-0.08310152990264258,1.000854604340072,0.001
-0.08240611961057023,0.9996121771318186,0.001
-0.08171070931849791,0.9997928118788152,0.001
-0.0810152990264256,0.9997381047005934,0.001
-0.08031988873435328,0.999726086663396,0.001
-0.07962447844228096,0.9997253562662519,0.001
-0.07892906815020864,1.0005129725517046,0.001
-0.0782336578581363,0.9995338447318234,0.001
-0.07753824756606398,1.0007998760926582,0.001
-0.07684283727399166,0.998925949221991,0.001
-0.07614742698191934,0.9994557397637945,0.001
-0.07545201668984702,1.0008878885750518,0.001
-0.0747566063977747,1.000620547066866,0.001
-0.07406119610570236,0.9980109459684406,0.001
-0.07336578581363004,0.9986581249507632,0.001
-0.07267037552155772,0.9991571262168633,0.001
-0.0719749652294854,1.000282353672266,0.001
-0.07127955493741309,0.9998419874591074,0.001
-0.07058414464534077,0.9987900459832403,0.001
-0.06988873435326845,0.9989144578589543,0.001
-0.0691933240611961,1.0017232934819125,0.001
-0.06849791376912379,0.9991915411313758,0.001
-0.06780250347705147,0.9999899619586271,0.001
-0.06710709318497915,0.9995829276874603,0.001
-0.06641168289290683,0.99885277218003,0.001
-0.06571627260083451,0.999494287391454,0.001
-0.06502086230876217,1.000332777061549,0.001
-0.06432545201668985,0.9995781864780549,0.001
-0.06363004172461753,0.9989150596149747,0.001
-0.06293463143254521,0.9999479472070285,0.001
-0.062239221140472895,0.9996603543874213,0.001
-0.061543810848400576,1.0002850877518077,0.001
-0.06084840055632823,1.0005379107728232,0.001
-0.06015299026425591,0.9979477923865677,0.001
-0.059457579972183594,0.999488734928074,0.001
-0.058762169680111276,1.0005120693933756,0.001
-0.05806675938803896,0.9988088544683456,0.001
-0.05737134909596664,1.0006691012396784,0.001
-0.056675938803894294,0.9996212631645441,0.001
-0.055980528511821975,0.9988766245119999,0.001
-0.05528511821974966,0.9985751459935334,0.001
-0.05458970792767734,1.000257639142199,0.001
-0.05389429763560502,0.9980056854510381,0.001
-0.0531988873435327,0.9988928014052696,0.001
-0.052503477051460384,1.0011274537565749,0.001
-0.05180806675938804,0.9983917510447387,0.001
-0.05111265646731572,0.9998780671630177,0.001
-0.0504172461752434,0.9995088589098475,0.001
-0.049721835883171084,0.998836790493785,0.001
-0.049026425591098766,0.9986328319650963,0.001
-0.04833101529902645,0.9987996609809056,0.001
-0.0476356050069541,0.9986222911504935,0.001
-0.04694019471488178,0.9991000847492494,0.001
-0.046244784422809465,0.9985422949351653,0.001
-0.04554937413073715,0.9981270813404017,0.001
-0.04485396383866483,1.0004073087731349,0.001
-0.04415855354659251,0.9989774999365795,0.001
-0.043463143254520165,0.9999871213525782,0.001
-0.042767732962447846,0.9981744816511262,0.001
-0.04207232267037553,0.9982031768110017,0.001
-0.04137691237830321,0.9994398914980326,0.001
-0.04068150208623089,1.0007092873359782,0.001
-0.039986091794158574,0.9991052830142314,0.001
-0.03929068150208623,0.9982686064945406,0.001
-0.03859527121001391,0.9999317060064862,0.001
-0.03789986091794159,0.9978327952744787,0.001
-0.03720445062586927,0.9997777495701387,0.001
-0.036509040333796955,0.9996729398222183,0.001
-0.03581363004172464,0.9990619572113268,0.001
-0.03511821974965232,0.9978209237902972,0.001
-0.03442280945757997,0.9996450400168089,0.001
-0.033727399165507654,0.99927975329263,0.001
-0.033031988873435336,0.9994936572994575,0.001
-0.03233657858136302,1.0012240490060995,0.001
-0.0316411682892907,0.9987678597485316,0.001
-0.03094575799721838,0.9978940568626017,0.001
-0.030250347705146036,0.9986234536835283,0.001
-0.029554937413073717,0.999229887491529,0.001
-0.0288595271210014,1.0002656426921348,0.001
-0.02816411682892908,0.9987010764415191,0.001
-0.027468706536856763,0.9981439590085496,0.001
-0.026773296244784445,0.9978769565681062,0.001
-0.0260778859527121,0.9983059256173248,0.001
-0.02538247566063978,0.9989625718794325,0.001
-0.024687065368567462,1.0010485662459274,0.001
-0.023991655076495144,1.0001589028321252,0.001
-0.023296244784422826,0.9987071496608192,0.001
-0.022600834492350508,0.9984918214147435,0.001
-0.021905424200278162,0.9988682779914809,0.001
-0.021210013908205844,0.9997066583060363,0.001
-0.020514603616133525,0.9996964832281763,0.001
-0.019819193324061207,0.9997804135454186,0.001
-0.01912378303198889,0.9989975841646979,0.001
-0.01842837273991657,0.9998322886908287,0.001
-0.017732962447844253,0.9987462391710514,0.001
-0.017037552155771907,0.9986854034378888,0.001
-0.01634214186369959,0.9994696955976743,0.001
-0.01564673157162727,1.0007985555017795,0.001
-0.014951321279554952,0.9983123775082281,0.001
-0.014255910987482634,0.9986566543614589,0.001
-0.013560500695410316,1.000226516267663,0.001
-0.01286509040333797,1.0001647384076946,0.001
-0.012169680111265652,1.000014947427994,0.001
-0.011474269819193333,1.0008918944801228,0.001
-0.010778859527121015,0.9993393172686258,0.001
-0.010083449235048697,0.9982202694708232,0.001
-0.009388038942976379,0.9983600552133001,0.001
-0.008692628650904033,0.9982503223369216,0.001
-0.007997218358831715,0.9985584730814903,0.001
-0.0073018080667593965,0.9989298253978478,0.001
-0.006606397774687078,0.9987433285729033,0.001
-0.00591098748261476,0.999704805771403,0.001
-0.005215577190542442,0.9994999244236753,0.001
-0.004520166898470096,0.9998528905944676,0.001
-0.003824756606397778,0.9984982638724396,0.001
-0.0031293463143254596,1.000158182452687,0.001
-0.0024339360222531414,0.9973723996697678,0.001
-0.0017385257301808232,0.9973403703745166,0.001
-0.001043115438108505,0.9985607797072292,0.001
-0.00034770514603618685,1.0005881656126614,0.001
0.0003477051460361591,0.9999200745218206,0.001
0.0010431154381084773,0.9978737633519053,0.001
0.0017385257301807955,0.9979434455862535,0.001
0.0024339360222531137,0.9988080698840599,0.001
0.003129346314325432,0.9970689471121853,0.001
0.00382475660639775,0.9989567455291662,0.001
0.004520166898470068,0.9995033754128819,0.001
0.0052155771905423864,0.9988226836899384,0.001
0.005910987482614705,0.9996730897170358,0.001
0.006606397774687078,0.9999044837946801,0.001
0.0073018080667593965,0.9982757938736384,0.001
0.007997218358831715,0.997279316151796,0.001
0.008692628650904033,1.0002189580009706,0.001
0.009388038942976351,0.9994699725061632,0.001
0.01008344923504867,0.9979938341775971,0.001
0.010778859527120987,1.0001572882055656,0.001
0.011474269819193306,0.9990895403069807,0.001
0.012169680111265624,0.9995791126483863,0.001
0.012865090403337942,0.9972514742778326,0.001
0.01356050069541026,0.9995328104850127,0.001
0.014255910987482578,0.9993004108189218,0.001
0.014951321279554952,0.9992933882079958,0.001
0.01564673157162727,0.9980444106860744,0.001
0.01634214186369959,0.9994622846788944,0.001
0.017037552155771907,0.9997391489282862,0.001
0.017732962447844225,1.0002394611289351,0.001
0.018428372739916543,1.0002449728864933,0.001
0.01912378303198886,0.9999688721315848,0.001
0.01981919332406118,0.9978583022217651,0.001
0.020514603616133498,0.9990456629169031,0.001
0.021210013908205816,0.9997624162653078,0.001
0.021905424200278134,0.9999316341108403,0.001
0.022600834492350452,0.9984030644940267,0.001
0.02329624478442277,1.0013507885814807,0.001
0.023991655076495144,0.9990193365398689,0.001
0.024687065368567462,0.9996460188182829,0.001
0.02538247566063978,0.9988930423393313,0.001
0.0260778859527121,0.9999830326684039,0.001
0.026773296244784417,0.9989702226246677,0.001
0.027468706536856735,1.0002456389224643,0.001
0.028164116828929053,0.9981089750345493,0.001
0.02885952712100137,0.9997847434525899,0.001
0.02955493741307369,0.9992745427732016,0.001
0.030250347705146008,0.9974488452400433,0.001
0.030945757997218326,0.9992070540997453,0.001
0.031641168289290644,0.9975071989642025,0.001
0.03233657858136302,0.9986688926537547,0.001
0.033031988873435336,0.9993747183218136,0.001
0.033727399165507654,1.000420345145013,0.001
0.03442280945757997,0.9998401937877719,0.001
0.03511821974965229,0.9989902504985224,0.001
0.03581363004172461,0.9988164984284392,0.001
0.03650904033379693,0.998076485504008,0.001
0.037204450625869245,1.0003422623513445,0.001
0.037899860917941564,0.9999493405548815,0.001
0.03859527121001388,0.9998650249095379,0.001
0.0392906815020862,0.999012712105526,0.001
0.03998609179415852,1.0004419070058865,0.001
0.040681502086230836,0.9980756773874597,0.001
0.04137691237830321,0.9996822302668499,0.001
0.04207232267037553,1.0012338107414909,0.001
0.042767732962447846,0.9990315593079944,0.001
0.043463143254520165,0.9998513606305863,0.001
0.04415855354659248,0.9999578288641956,0.001
0.0448539638386648,0.9986469026543822,0.001
0.04554937413073712,1.0015973732949708,0.001
0.04624478442280944,0.9980137912815963,0.001
0.046940194714881756,0.9990894859418933,0.001
0.047635605006954074,0.9980693165891883,0.001
0.04833101529902639,0.9990175797742861,0.001
0.04902642559109871,1.0005383260420406,0.001
0.049721835883171084,0.9997343712076744,0.001
0.0504172461752434,1.001053855254762,0.001
0.05111265646731572,0.9984672817065221,0.001
0.05180806675938804,0.9980106266170439,0.001
0.05250347705146036,1.0006929888577587,0.001
0.053198887343532675,0.9996294154711526,0.001
0.05389429763560499,0.9982000979698994,0.001
0.05458970792767731,0.9981616136469318,0.001
0.05528511821974963,1.000945763251862,0.001
0.05598052851182195,1.0014712940432693,0.001
0.056675938803894266,1.0012313454313015,0.001
0.057371349095966584,0.9982707590056639,0.001
0.0580667593880389,0.9971589502860232,0.001
0.058762169680111276,0.9974844470770284,0.001
0.059457579972183594,0.9972711267515421,0.001
0.06015299026425591,0.9976752111914361,0.001
0.06084840055632823,0.9998402034535069,0.001
0.06154381084840055,1.0007377967615934,0.001
0.06223922114047287,1.0000638762360439,0.001
0.06293463143254518,0.9994719852087098,0.001
0.0636300417246175,0.9996152948414531,0.001
0.06432545201668982,1.0000421712235097,0.001
0.06502086230876214,0.9996186662871916,0.001
0.06571627260083446,0.9991467539332205,0.001
0.06641168289290678,0.999450559014437,0.001
0.06710709318497915,0.9986717392195361,0.001
0.06780250347705147,0.999351337203891,0.001
0.06849791376912379,0.999146148968921,0.001
0.0691933240611961,1.0000370331436188,0.001
0.06988873435326842,1.0007497169071542,0.001
0.07058414464534074,1.0004426410673595,0.001
0.07127955493741306,1.0014081097902885,0.001
0.07197496522948538,1.0000342785687968,0.001
0.0726703755215577,0.9990834887934079,0.001
0.07336578581363001,0.9996999439241644,0.001
0.07406119610570233,1.000363867935415,0.001
0.07475660639777465,1.0003122276927672,0.001
0.07545201668984697,1.001456319758731,0.001
0.07614742698191934,0.9992608015218272,0.001
0.07684283727399166,1.0007010261572595,0.001
0.07753824756606398,1.0008609372144557,0.001
0.0782336578581363,0.9994879918566822,0.001
0.07892906815020861,1.000515444491983,0.001
0.07962447844228093,1.0002467220669258,0.001
0.08031988873435325,1.001592291594127,0.001
0.08101529902642557,0.9993486977633373,0.001
0.08171070931849789,1.0003962244637148,0.001
0.0824061196105702,0.998859003928613,0.001
0.08310152990264252,1.0004888853115956,0.001
0.08379694019471484,1.0010934548773063,0.001
0.08449235048678722,0.9994638098508624,0.001
0.08518776077885953,0.9994977448154393,0.001
0.08588317107093185,1.000640458154481,0.001
0.08657858136300417,0.9988448457855237,0.001
0.08727399165507649,0.998472640279011,0.001
0.0879694019471488,1.0001795331883088,0.001
0.08866481223922112,1.0003480326896166,0.001
0.08936022253129344,0.998604468853494,0.001
0.09005563282336576,0.9994745305651149,0.001
0.09075104311543808,0.9996294376571254,0.001
0.0914464534075104,1.0007950622985078,0.001
0.09214186369958272,1.0008417448937277,0.001
0.09283727399165503,1.0002255465139258,0.001
0.09353268428372741,0.9992675549778525,0.001
0.09422809457579973,0.9991499493769331,0.001
0.09492350486787204,0.9994303749273344,0.001
0.09561891515994436,1.0008962570657027,0.001
0.09631432545201668,0.9997582180302828,0.001
0.097009735744089,1.0002514519895027,0.001
0.09770514603616132,0.9984360627336081,0.001
0.09840055632823363,1.000694653144379,0.001
0.09909596662030595,1.0007991201890751,0.001
0.09979137691237827,0.9990726255464341,0.001
0.10048678720445059,1.0005537869690326,0.001
0.10118219749652291,0.9994118906962414,0.001
0.10187760778859528,0.9998103880214851,0.001
0.1025730180806676,1.0001357651250038,0.001
0.10326842837273992,1.0006297949422251,0.001
0.10396383866481224,1.0006315619639554,0.001
0.10465924895688455,0.9995148854408695,0.001
0.10535465924895687,0.999480710648224,0.001
0.10605006954102919,0.999190595291707,0.001
0.10674547983310151,0.9997109148226708,0.001
0.10744089012517383,0.9989348453382472,0.001
0.10813630041724615,1.0004647419789834,0.001
0.10883171070931846,1.0007449786717695,0.001
0.10952712100139078,0.9996521772773548,0.001
0.1102225312934631,0.9984876626833722,0.001
0.11091794158553547,1.0001813394290295,0.001
0.11161335187760779,1.000060805680777,0.001
0.11230876216968011,1.0004743837456034,0.001
0.11300417246175243,0.9990264841921875,0.001
0.11369958275382475,1.0014658599238557,0.001
0.11439499304589706,0.9996141151647435,0.001
0.11509040333796938,1.0014197136750944,0.001
0.1157858136300417,1.0007565250111523,0.001
0.11648122392211402,1.00074037571037,0.001
0.11717663421418634,1.0037029304247629,0.001
0.11787204450625866,1.0005300477562198,0.001
0.11856745479833097,1.0000783901542962,0.001
0.11926286509040335,0.9965372849966997,0.001
0.11995827538247567,0.9998402107679327,0.001
0.12065368567454798,1.0019284805502116,0.001
0.1213490959666203,1.0004822614210205,0.001
0.12204450625869262,1.0003762730995829,0.001
0.12273991655076494,0.9981127164579214,0.001
0.12343532684283726,0.9987589962408537,0.001
0.12413073713490957,0.9988138274550723,0.001
0.12482614742698189,1.0014820320418447,0.001
0.1255215577190542,1.0014916310506146,0.001
0.12621696801112653,1.000285047569482,0.001
0.12691237830319885,0.999719490916784,0.001
0.12760778859527117,1.0018317656817826,0.001
0.12830319888734354,0.9995080442158195,0.001
0.12899860917941586,1.0007502299765922,0.001
0.12969401947148818,1.0004685371143283,0.001
0.1303894297635605,1.0000219791452798,0.001
0.1310848400556328,0.9992539457677653,0.001
0.13178025034770513,0.9995993072602131,0.001
0.13247566063977745,0.9986235945458266,0.001
0.13317107093184977,0.9993525221557096,0.001
0.13386648122392208,1.0009621218618698,0.001
0.1345618915159944,0.9991070937773593,0.001
0.13525730180806672,0.9990597583761072,0.001
0.13595271210013904,0.9983813082874093,0.001
0.1366481223922114,0.9995927497433151,0.001
0.13734353268428373,0.9991952687801195,0.001
0.13803894297635605,1.0001126403857155,0.001
0.13873435326842837,1.0002542591217807,0.001
0.13942976356050069,0.9986337784765564,0.001
0.140125173852573,0.998766267440924,0.001
0.14082058414464532,1.0002250735262521,0.001
0.14151599443671764,1.0004692523518164,0.001
0.14221140472878996,1.0002243230144148,0.001
0.14290681502086228,1.0009964214431624,0.001
0.1436022253129346,0.9998485048970917,0.001
0.1442976356050069,1.000369184226808,0.001
0.14499304589707923,0.9989757550992937,0.001
0.1456884561891516,1.0017924712263184,0.001
0.14638386648122392,0.9984711895746559,0.001
0.14707927677329624,1.0001145630356452,0.001
0.14777468706536856,0.9992449936125803,0.001
0.14847009735744088,0.9997072945427792,0.001
0.1491655076495132,0.999450227958157,0.001
0.14986091794158551,1.0003531440696012,0.001
0.15055632823365783,1.0000515161793502,0.001
0.15125173852573015,1.000021057374373,0.001
0.15194714881780247,0.9991324677969114,0.001
0.1526425591098748,0.9994002556436052,0.001
0.1533379694019471,1.0003024893321424,0.001
0.15403337969401948,0.9986553610537507,0.001
0.1547287899860918,0.9989917828442586,0.001
0.15542420027816412,1.001160729067633,0.001
0.15611961057023643,1.000554666416991,0.001
0.15681502086230875,1.0014569724300009,0.001
0.15751043115438107,0.9986113432861463,0.001
0.1582058414464534,1.0011031287375445,0.001
0.1589012517385257,0.9998740019223109,0.001
0.15959666203059802,1.0000843832495008,0.001
0.16029207232267034,0.9984533675571919,0.001
0.16098748261474266,0.999671406362807,0.001
0.16168289290681498,0.9991792910929803,0.001
0.1623783031988873,1.0018406419621846,0.001
0.16307371349095967,0.9991037654919137,0.001
0.163769123783032,0.9973366857115082,0.001
0.1644645340751043,0.9991715214712374,0.001
0.16515994436717663,1.0019178175954553,0.001
0.16585535465924894,0.9995723233182959,0.001
0.16655076495132126,0.9999021534917162,0.001
0.16724617524339358,0.9998138915939314,0.001
0.1679415855354659,1.0001777134736853,0.001
0.16863699582753822,1.0011480150591179,0.001
0.16933240611961053,1.000196896344474,0.001
0.17002781641168285,1.0004289548167173,0.001
0.17072322670375517,1.0014423132851509,0.001
0.17141863699582754,0.9982860812022579,0.001
0.17211404728789986,1.000734302300287,0.001
0.17280945757997218,1.0012311412985127,0.001
0.1735048678720445,1.000849130983592,0.001
0.17420027816411682,0.9991029718859044,0.001
0.17489568845618914,0.9997030971316205,0.001
0.17559109874826145,0.9996398151157297,0.001
0.17628650904033377,1.0016855235393936,0.001
0.1769819193324061,1.0001245633112974,0.001
0.1776773296244784,1.0005031129268638,0.001
0.17837273991655073,0.9985979015131566,0.001
0.17906815020862304,1.0008879616545745,0.001
0.17976356050069536,0.9989002962287218,0.001
0.18045897079276774,1.0003651124710222,0.001
0.18115438108484005,1.000607902772447,0.001
0.18184979137691237,1.0005916617453978,0.001
0.1825452016689847,0.9997075407089635,0.001
